Провод,Наружный диаметр,Минимальный радиус изгиба,Диапазон рабочих температур,Ссылка,Расшифровка
ПуГВВ 1х35,"13,2 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+1%D1%8535,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  1: 1 жила  35: номинальное сечение жилы 35 мм2  
"ПуГВВ 1х4,0","5,8 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+1%D1%854%2C0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  1: 1 жила  4,0: номинальное сечение жилы 4,0 мм2  "
ПуГВВ 1х50,"15,6 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+1%D1%8550,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  1: 1 жила  50: номинальное сечение жилы 50 мм2  
"ПуГВВ 2х0,5","5,4 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+2%D1%850%2C5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  2: 2 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"ПуГВВ 2х0,75","5,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+2%D1%850%2C75,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  2: 2 жилы  0,75: номинальное сечение жилы 0,75 мм2  "
"ПуГВВ 2х1,0","6,1 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+2%D1%851%2C0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  2: 2 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"ПуГВВ 2х1,5","7,0 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+2%D1%851%2C5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  2: 2 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"ПуГВВ 2х2,5","8,4 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+2%D1%852%2C5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  2: 2 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"ПуГВВ 2х4,0","9,3 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+2%D1%854%2C0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  2: 2 жилы  4,0: номинальное сечение жилы 4,0 мм2  "
"ПуГВВ 3х1,0","8,4 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+3%D1%851%2C0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  3: 3 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"ПуГВВ 3х1,5","9,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+3%D1%851%2C5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  3: 3 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"ПуГВВ 3х2,5","11,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+3%D1%852%2C5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  3: 3 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"ПуГВВ 3х4,0","13,2 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92+3%D1%854%2C0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  3: 3 жилы  4,0: номинальное сечение жилы 4,0 мм2  "
"ПуГВВ-Т 1х0,5","3,5 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h0-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  0,5: номинальное сечение жилы 0,5 мм2  "
"ПуГВВ-Т 1х0,75","3,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h0-75,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  0,75: номинальное сечение жилы 0,75 мм2  "
"ПуГВВ-Т 1х1,0","3,9 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h1-0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  1,0: номинальное сечение жилы 1,0 мм2  "
"ПуГВВ-Т 1х1,5","4,3 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h1-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  1,5: номинальное сечение жилы 1,5 мм2  "
ПуГВВ-Т 1х10,"7,6 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h10,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  10: номинальное сечение жилы 10 мм2  
ПуГВВ-Т 1х120,"19,1 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h120,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  120: номинальное сечение жилы 120 мм2  
ПуГВВ-Т 1х150,"22,1 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h150,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  150: номинальное сечение жилы 150 мм2  
ПуГВВ-Т 1х16,"9,0 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h16,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  16: номинальное сечение жилы 16 мм2  
ПуГВВ-Т 1х185,"24,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h185,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  185: номинальное сечение жилы 185 мм2  
"ПуГВВ-Т 1х2,5","5,2 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h2-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  2,5: номинальное сечение жилы 2,5 мм2  "
ПуГВВ-Т 1х240,"27,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h240,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  240: номинальное сечение жилы 240 мм2  
ПуГВВ-Т 1х25,"10,6 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h25,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  25: номинальное сечение жилы 25 мм2  
ПуГВВ-Т 1х300,"30,6 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h300,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  300: номинальное сечение жилы 300 мм2  
ПуГВВ-Т 1х35,"11,9 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h35,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  35: номинальное сечение жилы 35 мм2  
"ПуГВВ-Т 1х4,0","5,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h4-0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  4,0: номинальное сечение жилы 4,0 мм2  "
ПуГВВ-Т 1х400,"41,8 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h400,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  400: номинальное сечение жилы 400 мм2  
ПуГВВ-Т 1х50,"13,9 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h50,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  50: номинальное сечение жилы 50 мм2  
"ПуГВВ-Т 1х6,0","6,2 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h6-0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  6,0: номинальное сечение жилы 6,0 мм2  "
ПуГВВ-Т 1х70,"15,4 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h70,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  70: номинальное сечение жилы 70 мм2  
ПуГВВ-Т 1х95,"17,5 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-1h95,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  1: 1 жила  95: номинальное сечение жилы 95 мм2  
"ПуГВВ-Т 2х0,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-2h0-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  2: 2 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"ПуГВВ-Т 2х0,75",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-2h0-75,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  2: 2 жилы  0,75: номинальное сечение жилы 0,75 мм2  "
"ПуГВВ-Т 2х1,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-2h1-0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  2: 2 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"ПуГВВ-Т 2х1,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-2h1-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  2: 2 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"ПуГВВ-Т 2х2,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-2h2-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  2: 2 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"ПуГВВ-Т 2х4,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-2h4-0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  2: 2 жилы  4,0: номинальное сечение жилы 4,0 мм2  "
"ПуГВВ-Т 3х0,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-3h0-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  3: 3 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"ПуГВВ-Т 3х0,75",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-3h0-75,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  3: 3 жилы  0,75: номинальное сечение жилы 0,75 мм2  "
"ПуГВВ-Т 3х1,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-3h1-0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  3: 3 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"ПуГВВ-Т 3х1,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-3h1-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  3: 3 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"ПуГВВ-Т 3х2,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-3h2-5,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  3: 3 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"ПуГВВ-Т 3х4,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/item/pugvv-t/pugvv-t-3h4-0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  Т: тропическое исполнение  3: 3 жилы  4,0: номинальное сечение жилы 4,0 мм2  "
ПуГВВ-ХЛ 1х10,,5 наружных диаметров,−60...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92-%D0%A5%D0%9B+1%D1%8510,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  ХЛ: холодостойкое исполнение  1: 1 жила  10: номинальное сечение жилы 10 мм2  
ПуГВВ-ХЛ 1х25,,5 наружных диаметров,−60...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92-%D0%A5%D0%9B+1%D1%8525,Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  ХЛ: холодостойкое исполнение  1: 1 жила  25: номинальное сечение жилы 25 мм2  
"ПуГВВ-ХЛ 1х6,0",,5 наружных диаметров,−60...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92-%D0%A5%D0%9B+1%D1%856%2C0,"Пу: провод установочный  Г: гибкий  В: изоляция из ПВХ пластиката  В: оболочка из ПВХ пластиката  ХЛ: холодостойкое исполнение  1: 1 жила  6,0: номинальное сечение жилы 6,0 мм2  "
"ПуГВВнг(A)-LS 1х1,0","4,8 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+1%D1%851%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  1 жила  номинальное сечение жилы 1,0 мм2  "
ПуГВВнг(A)-LS 1х10,"8,4 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+1%D1%8510,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  1 жила  номинальное сечение жилы 10 мм2  
ПуГВВнг(A)-LS 1х25,"11,3 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+1%D1%8525,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  1 жила  номинальное сечение жилы 25 мм2  
"ПуГВВнг(A)-LS 1х4,0","6,4 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+1%D1%854%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  1 жила  номинальное сечение жилы 4,0 мм2  "
"ПуГВВнг(A)-LS 1х6,0","6,9 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+1%D1%856%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  1 жила  номинальное сечение жилы 6,0 мм2  "
"ПуГВВнг(A)-LS 2х1,5","8,2 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+2%D1%851%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  2 жилы  номинальное сечение жилы 1,5 мм2  "
"ПуГВВнг(A)-LS 2х2,5","9,1 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+2%D1%852%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  2 жилы  номинальное сечение жилы 2,5 мм2  "
"ПуГВВнг(A)-LS 2х4,0","10,8 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+2%D1%854%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  2 жилы  номинальное сечение жилы 4,0 мм2  "
"ПуГВВнг(A)-LS 3х1,5","11,2 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+3%D1%851%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  3 жилы  номинальное сечение жилы 1,5 мм2  "
"ПуГВВнг(A)-LS 3х2,5","12,7 мм",5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%92%D0%BD%D0%B3%28A%29-LS+3%D1%852%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной пожароопасности  оболочка из ПВХ пластиката пониженной пожароопасности  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  3 жилы  номинальное сечение жилы 2,5 мм2  "
"ПуГВнг(A)-LS 0,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+0%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 0,5 мм2  "
"ПуГВнг(A)-LS 0,75",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+0%2C75,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 0,75 мм2  "
"ПуГВнг(A)-LS 1,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+1%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 1,0 мм2  "
"ПуГВнг(A)-LS 1,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+1%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 1,5 мм2  "
ПуГВнг(A)-LS 10,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+10,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 10 мм2  
ПуГВнг(A)-LS 120,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+120,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 120 мм2  
ПуГВнг(A)-LS 150,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+150,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 150 мм2  
ПуГВнг(A)-LS 16,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+16,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 16 мм2  
ПуГВнг(A)-LS 185,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+185,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 185 мм2  
"ПуГВнг(A)-LS 2,5",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+2%2C5,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 2,5 мм2  "
ПуГВнг(A)-LS 240,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+240,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 240 мм2  
ПуГВнг(A)-LS 25,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+25,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 25 мм2  
ПуГВнг(A)-LS 35,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+35,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 35 мм2  
"ПуГВнг(A)-LS 4,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+4%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 4,0 мм2  "
"ПуГВнг(A)-LS 6,0",,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+6%2C0,"провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 6,0 мм2  "
ПуГВнг(A)-LS 70,,5 наружных диаметров,−50...+65 °C,https://bystrokabel.ru/catalog/search?query=%D0%9F%D1%83%D0%93%D0%92%D0%BD%D0%B3%28A%29-LS+70,провод установочный  гибкий  изоляция из ПВХ пластиката пониженной горючести  категория пожароопасности A  пониженное дымо- и газовыделение (low smoke)  номинальное сечение жилы 70 мм2  
